MSOA21CD,MSOA21NM,MEDIAN_AI,MIN_AI,MAX_AI,MEAN_PTAL_,Shape_Leng,Shape_Area,mean_AI
E02000218,Croydon 025,4.225213812870000,1.903049645160000,8.006629232620000,1b,6897.208634210000127,1138167.276139999972656,4.425891297050000
E02000219,Croydon 026,4.384053185080000,0.000000000000000,15.160069304100000,1b,16140.201313199999277,5709116.909570000134408,4.467634929330000
E02000221,Croydon 028,4.586580347780000,0.000000000000000,18.109093599800001,2,10511.727733800000351,2805529.520310000050813,6.002315690680000
E02000222,Croydon 029,6.144217670480000,0.000000000000000,23.463745773599999,2,8898.968281929999648,1861290.892079999903217,7.156403487210000
E02000223,Croydon 030,7.243609875680000,0.000000000000000,11.987640051900000,2,6600.447658310000406,962045.249273000052199,7.187476490450000
E02000224,Croydon 031,8.370914308070001,2.109579370700000,14.661165101900000,2,7914.234232359999623,1280790.954600000055507,8.017375361430000
E02000225,Croydon 032,7.000456364710000,0.000000000000000,12.897668076600000,2,10902.787092500000654,1631053.252570000011474,6.551947453150000
E02000226,Croydon 033,3.592138800750000,0.000000000000000,8.477035853789999,1b,9870.681523190000007,3281272.874199999962002,3.370671120480000
E02000227,Croydon 034,3.251007146760000,0.000000000000000,18.092577141300001,1b,17098.363997699998436,4599827.724270000122488,3.951909449300000
E02000228,Croydon 035,2.585614458210000,0.000000000000000,6.384503963810000,1b,11835.947775900000124,3129819.459379999898374,2.706221514690000
E02000229,Croydon 036,5.186755871150000,0.000000000000000,12.519886964099999,2,7173.053051580000101,1320061.497459999984130,5.395419521190000
E02000230,Croydon 037,6.474844344320000,0.000000000000000,21.394008632700000,2,14358.434517199999391,2614690.944900000002235,7.594316749050000
E02000231,Croydon 038,2.676642386330000,0.000000000000000,21.045564942500000,1b,10673.773112299999411,3362705.754749999847263,4.032487757990000
E02000232,Croydon 039,1.922635608710000,0.000000000000000,7.447296667510000,1a,13203.387939599999299,4371246.414900000207126,1.581958885690000
E02000233,Croydon 040,2.383255323790000,0.000000000000000,9.624433036410000,1b,10431.321896499999639,1586636.370949999894947,3.015555587020000
E02000234,Croydon 041,4.644879348480000,0.000000000000000,13.779748314800001,2,12555.479651699999522,3110482.558110000099987,5.600884976520000
E02000235,Croydon 042,0.000000000000000,0.000000000000000,7.461190009730000,1a,16511.944626100001187,5395642.501840000040829,1.343891881680000
E02000236,Croydon 043,2.202554243020000,0.000000000000000,12.041400066500000,1b,12669.772021200000381,3574635.260520000010729,2.801565583920000
E02000237,Croydon 044,2.724236327880000,0.000000000000000,8.641559519019999,1b,11963.758739900000364,4949429.682249999605119,2.588794446020000
E02000238,Ealing 001,5.547499569780000,1.250963039840000,13.361866081600001,2,6458.126827959999900,1524351.173130000010133,5.991367529710000
E02000239,Ealing 002,3.583867006340000,0.000000000000000,19.395342240300000,2,7069.222078069999952,2354983.277910000178963,5.153588716970000
E02000240,Ealing 003,6.984236943570000,0.000000000000000,16.719620314400000,2,9779.539756969999871,1727479.777920000022277,6.872911132900000
E02000241,Ealing 004,10.250795636499999,0.000000000000000,19.397213747999999,2,7639.134984940000322,1304730.140029999893159,9.588526831839999
E02000242,Ealing 005,2.709364018370000,0.000000000000000,13.087204938499999,1b,5206.495332520000375,888476.621281999978237,4.093087181440000
E02000243,Ealing 006,7.726725669140000,0.000000000000000,15.373855595300000,2,11947.293979399999444,2846130.476379999890924,7.268359791460000
E02000244,Ealing 007,6.909544318710000,0.000000000000000,10.909071607300000,2,9663.760431889999381,1796473.498859999934211,6.084260259470000
E02000245,Ealing 008,6.649924574360000,0.000000000000000,13.637546159699999,2,10478.702715299999909,1655142.528380000032485,5.728959749370000
E02000246,Ealing 009,3.359259821320000,0.000000000000000,13.852801012500001,1b,7937.533192939999935,2057180.598280000034720,4.888773560260000
E02000247,Ealing 010,7.548326731470000,0.000000000000000,14.238567948800000,2,8561.550779949999196,1398092.866729999892414,6.548351486390000
E02000248,Ealing 011,11.908484199400000,1.826847907110000,20.213432310999998,3,9191.097229790000711,1727021.646759999915957,10.952901874600000
E02000249,Ealing 012,7.572788302620000,0.000000000000000,24.014437579300001,2,9857.311673529999098,1278752.936979999998584,9.832221063440000
E02000250,Ealing 013,5.488615017510000,0.000000000000000,10.061478051800000,2,6201.935780179999711,997609.840164999943227,5.558183049250000
E02000251,Ealing 014,8.072456842550000,0.000000000000000,19.498527599799999,2,7324.947871170000326,944982.560370999970473,7.577401089820000
E02000252,Ealing 015,12.167123856700000,0.000000000000000,25.018283089499999,3,10928.179374299999836,3196396.714869999792427,12.449266032300001
E02000253,Ealing 016,8.056019177700000,0.000000000000000,16.037848092899999,2,8951.727529440000581,1156397.972910000011325,8.344467718120001
E02000254,Ealing 017,5.160113537720000,0.000000000000000,10.573357753600000,2,5524.975675210000190,1041105.839619999984279,5.116269907950000
E02000255,Ealing 018,8.047227501389999,0.000000000000000,17.446313099299999,2,8712.400510370000120,1548421.815459999954328,7.808023798280000
E02000256,Ealing 019,10.514508356700000,3.138162726780000,32.586982460199998,3,4932.925631330000215,1096386.676569999894127,14.317803551500001
E02000258,Ealing 021,7.182558668820000,0.000000000000000,18.190649062500000,2,7683.730093090000082,1032639.403709999984130,7.990507670610000
E02000259,Ealing 022,7.221217603710000,0.000000000000000,17.880779482600001,2,8677.040421570000035,1277984.129010000033304,6.435612818900000
E02000260,Ealing 023,11.937577337300000,3.224128282210000,23.381556276600001,3,6441.439274180000211,1085999.050389999989420,12.313620520800001
E02000261,Ealing 024,13.181787492500000,3.460307144010000,25.124546655600000,3,5999.114070849999734,1304594.236210000002757,13.345353349700000
E02000262,Ealing 025,13.163366617800000,2.161096896580000,29.992552116599999,3,6557.462524440000379,707253.897101999958977,14.572649497200000
E02000263,Ealing 026,6.405388682270000,0.000000000000000,22.821457582699999,2,6417.597558000000390,1235384.737740000011399,7.041786564140000
E02000264,Ealing 027,14.221893089200000,3.029031177120000,26.294628855999999,3,8337.456943409999440,1436737.532810000004247,14.829451657100000
E02000265,Ealing 028,12.250698052200001,3.702079680650000,27.992397664100000,3,6499.665391260000433,1013723.911109999986365,12.551634134200000
E02000266,Ealing 029,3.069725227380000,0.000000000000000,17.884856470399999,1b,15865.151009900000645,3867943.181069999933243,4.410651656480000
E02000267,Ealing 030,10.375680664100001,0.000000000000000,16.494401359499999,2,4049.466368809999949,753468.878579000011086,9.359739490230000
E02000268,Ealing 031,9.582762116090001,0.000000000000000,26.248358913600001,2,7586.947593249999954,1325964.586210000095889,9.702133061490001
E02000269,Ealing 032,12.174749567099999,3.330607099900000,36.822386460200001,3,7905.127509900000405,885304.119583999970928,13.136054716800000
E02000270,Ealing 033,18.433672230999999,5.502382276160000,29.574084712400001,4,5723.489501420000124,796456.360036000027321,18.234933420200001
E02000271,Ealing 034,10.657019804000001,4.227094370150000,18.600110018799999,3,6235.087092220000159,747663.719319000025280,10.896787164499999
E02000272,Ealing 035,8.712488864390000,0.000000000000000,13.678353095600000,2,6128.898153709999860,1198837.850159999914467,7.082591701700000
E02000275,Ealing 038,3.756890120070000,0.000000000000000,17.088754937299999,2,7853.203703979999773,1172516.709980000043288,5.654965427300000
E02000276,Ealing 039,12.672147918300000,2.261936887700000,18.005439479000000,3,5409.800538960000267,841253.897142000030726,12.159054010300000
E02000277,Enfield 001,6.892899426800000,0.000000000000000,12.963900020800001,2,5663.134300560000156,1047018.347199999960139,6.711795154130000
E02000278,Enfield 002,5.302536456810000,0.000000000000000,11.448638026799999,2,7059.837857030000123,1313941.195670000044629,5.532526919300000
E02000279,Enfield 003,3.516111737080000,0.000000000000000,8.373822828050001,1b,8284.115911970000525,2608036.754819999914616,3.617722261490000
E02000280,Enfield 004,0.000000000000000,0.000000000000000,9.913141317250000,1a,25299.807907499998691,15564802.720799999311566,1.063871905630000
E02000281,Enfield 005,3.243011882180000,0.000000000000000,6.497377207240000,1b,10671.674971099999311,1897446.557849999982864,2.649707539660000
E02000282,Enfield 006,6.361660172730000,0.000000000000000,10.100117371800000,2,9248.532304399999703,1263185.511470000026748,6.062265858930000
E02000283,Enfield 007,5.335677755290000,0.000000000000000,9.082131138610000,2,6325.844898459999968,1140607.603459999896586,5.141542529210000
E02000284,Enfield 008,7.854050588150000,3.282326060510000,22.976787997799999,2,8740.880220459999691,1282577.238450000062585,9.978750344860000
E02000285,Enfield 009,4.549492935410000,1.209596553680000,21.976963624800000,2,6607.374184969999988,985301.539748999988660,7.267914256300000
E02000286,Enfield 010,5.533148304090000,0.000000000000000,22.014126339200001,2,11999.932122300000628,2051467.006909999996424,6.566324627610000
E02000287,Enfield 011,1.648836884880000,0.000000000000000,15.920159465099999,1b,18181.178714000001492,8867374.122859999537468,2.523772569480000
E02000288,Enfield 012,8.909478626120000,0.000000000000000,17.978969814100001,2,11766.993515899999693,2116449.644090000074357,9.320398965050000
E02000289,Enfield 013,3.460228752470000,0.000000000000000,14.920114836700000,1b,13373.329592199999752,3401228.787870000116527,3.635130742700000
E02000290,Enfield 014,2.025791307920000,0.000000000000000,13.613192392300000,1b,13333.799021900000298,4883559.511280000209808,2.548431786580000
E02000291,Enfield 015,8.357843347010000,4.471543183350000,25.929902189200000,3,9456.613897350000116,1157077.625609999988228,11.472175421499999
E02000292,Enfield 016,6.230509051830000,0.000000000000000,18.273282358100001,2,15664.906763000000865,1878700.424829999916255,7.439757880320000
E02000293,Enfield 017,5.308997475590000,0.000000000000000,22.370747027499998,2,10249.692789700000503,2159039.273730000015348,5.531414708070000
E02000294,Enfield 018,2.982092922320000,0.000000000000000,11.546857374600000,1b,9214.500844000000143,1956101.333880000049248,3.707860885790000
E02000295,Enfield 019,4.294603920420000,0.000000000000000,18.679829774100000,2,7874.824819000000389,1620359.358800000045449,6.193272448870000
E02000296,Enfield 020,11.382284498300001,1.698526301530000,25.506073632300001,3,13016.615826600000219,1802199.847300000023097,11.022589371100000
E02000297,Enfield 021,6.125501639240000,2.867051595420000,10.575227438700001,2,8735.956110180000906,1620173.002730000065640,6.295139508210000
E02000298,Enfield 022,5.792306987860000,0.000000000000000,9.899735736169999,1b,8832.936995800000659,2000095.871439999900758,4.859577997030000
E02000299,Enfield 023,6.903757009230000,2.979810680150000,23.089847444699998,2,6393.355576959999780,877066.474802999990061,8.754764448930000
E02000300,Enfield 024,6.177537217430000,0.000000000000000,23.560561270299999,2,5703.086707319999732,777303.634788000024855,7.757052606560000
E02000301,Enfield 025,2.188073458480000,0.000000000000000,26.513765879200001,1b,10505.211910300000454,2734872.711749999783933,3.331183862470000
E02000302,Enfield 026,3.832020225770000,0.000000000000000,8.624161116980000,1b,8263.937221649999628,1580185.485289999982342,3.916426525740000
E02000303,Enfield 027,7.685098113750000,0.000000000000000,25.831323059900001,3,7565.244784839999738,1242327.528450000099838,10.702590519799999
E02000304,Enfield 028,7.468210215820000,0.000000000000000,28.263996929299999,2,10910.745241700000406,1720545.672449999954551,9.848578400899999
E02000305,Enfield 029,6.435032163130000,0.000000000000000,10.387454035799999,2,6881.814566480000394,960991.698395999963395,6.168065325210000
E02000306,Enfield 030,4.374190057190000,0.000000000000000,29.466618206400000,2,12140.200629900000422,2088819.078599999891594,7.663758346860000
E02000307,Enfield 031,8.444214401860000,3.212426891120000,15.128405168000000,2,8580.308040410000103,1105988.249259999953210,7.924403791760000
E02000308,Enfield 032,21.439156967799999,2.943242744840000,34.478082351799998,4,6742.425467570000365,1147380.357430000090972,19.831308407600002
E02000309,Enfield 033,6.850216176180000,0.000000000000000,26.683483354200000,2,9753.070200759999352,1628937.376480000093579,8.543848499279999
E02000311,Enfield 035,7.300871397590000,2.138659923520000,16.768474394799998,2,8601.520574759999363,1417112.141940000001341,7.992103465220000
E02000312,Enfield 036,12.284758998299999,5.758095548320000,24.854528223700001,3,10367.627034900000581,1310198.249550000065938,13.371308675800000
E02000313,Greenwich 001,8.749369640619999,0.000000000000000,13.182423502400001,2,4536.070814900000187,730554.599955999990925,7.370525433600000
E02000314,Greenwich 002,5.365526760220000,0.000000000000000,24.577902879500002,2,10745.998510699999315,4080744.521970000118017,5.801000128930000
E02000315,Greenwich 003,11.388452381800001,2.116015705050000,28.532072983500001,3,5381.232923870000377,1193075.595049999887124,12.316425360000000
E02000317,Greenwich 005,13.272305144700001,7.444400912230000,30.346072843100000,3,5068.699330870000267,652682.935051999986172,13.569606981700000
E02000318,Greenwich 006,9.549732795690000,0.000000000000000,27.090016372600001,3,5777.059996519999913,1104995.083129999926314,10.396827580900000
E02000319,Greenwich 007,10.751628283800001,2.528826541450000,33.676141850699999,3,7820.542042389999551,1081319.982529999921098,13.534209650999999
E02000320,Greenwich 008,5.416833168740000,0.000000000000000,23.819653992100001,2,5953.284194720000414,1459858.914309999905527,7.241026300970000
E02000321,Greenwich 009,13.097539596200001,5.231354864740000,45.991684705200001,4,4536.363534660000369,622631.123423999990337,19.853330916299999
E02000323,Greenwich 011,11.319073087500000,5.450396539500000,52.739856952200000,5,5806.522749779999685,761525.900735000032000,20.416154968600001
E02000324,Greenwich 012,10.647806018500001,0.000000000000000,17.550854163699999,3,7735.115315390000433,1303631.391820000018924,10.547871229900000
E02000326,Greenwich 014,13.050885021699999,2.041687658610000,18.605216378100000,3,4989.140835789999983,730246.722136000054888,12.837482160100000
E02000327,Greenwich 015,10.446442846300000,0.000000000000000,37.978069601999998,3,7215.634898579999572,1858869.206860000034794,10.887912016200000
E02000328,Greenwich 016,11.987760065300000,4.780223164490000,20.377386537200000,3,6151.301657650000379,876287.221722000045702,12.274343181400001
E02000329,Greenwich 017,4.234516869030000,0.000000000000000,8.156084651600001,1b,8515.972548240000833,1762831.452740000095218,4.050355000180000
E02000331,Greenwich 019,7.872738060500000,0.000000000000000,16.533665841099999,2,6508.284865399999944,992570.818188000004739,7.453710767190000
E02000332,Greenwich 020,4.539749669530000,0.000000000000000,12.141383243800000,1b,9140.080432860000656,2016947.951610000105575,4.441810769570000
E02000333,Greenwich 021,9.335901933800001,0.000000000000000,21.491927440000001,2,8533.178150080000705,1261276.224870000034571,9.125012398510000
E02000334,Greenwich 022,4.232121331010000,0.000000000000000,11.970122441599999,1b,6265.003126949999569,1385675.083700000075623,4.885500487300000
E02000335,Greenwich 023,4.055804096470000,0.000000000000000,9.678339168430000,1b,7207.482477749999816,1294103.363910000072792,4.194412378330000
E02000337,Greenwich 025,9.528435833090001,2.576276692460000,22.113440115200000,2,6472.224107619999813,1397287.710840000072494,9.861829437890000
E02000339,Greenwich 027,12.244510900500000,0.000000000000000,23.748841833499998,3,6459.531005929999992,1256297.485570000018924,12.239460539100000
E02000340,Greenwich 028,7.624434529850000,0.000000000000000,22.910615439400001,2,10056.879276100000425,3262184.205370000097901,8.800034763319999
E02000341,Greenwich 029,3.678311556700000,1.573716286200000,19.473732638100000,1b,7378.296493580000060,1791563.856309999944642,4.714197566060000
E02000342,Greenwich 030,5.622720587110000,0.000000000000000,13.453238203900000,2,6050.873029090000273,1364383.569309999933466,6.032298632610000
E02000343,Greenwich 031,7.526523788140000,1.923260822090000,11.513967251100000,2,6931.754041230000439,1256936.905449999962002,6.993069691870000
E02000344,Greenwich 032,6.239793593090000,1.781148929570000,14.571954491300000,2,6452.238050279999698,1291809.485660000005737,7.309822715450000
E02000345,Hackney 001,17.046580736100001,0.000000000000000,24.060016797700001,3,5214.989596610000262,611925.879667000030167,14.091027522699999
E02000346,Hackney 002,23.795914784800001,0.000000000000000,36.421046223399998,5,4939.963426219999747,582765.208655999973416,20.873586144499999
E02000347,Hackney 003,10.120382539700000,0.000000000000000,20.685642784300001,2,6205.831037689999903,685808.657205999945290,8.990938108090001
E02000348,Hackney 004,14.687940480600000,0.000000000000000,23.133318271600000,3,6302.404993000000104,558637.444451999966986,12.958935192900000
E02000350,Hackney 006,17.670802626099999,5.941545663020000,21.489009397099998,4,5774.452599680000276,566463.976412000018172,16.331177491599998
E02000351,Hackney 007,28.730921350300001,4.995666647430000,53.136871718599998,6a,3648.559729499999776,522523.298982999986038,26.903696726000000
E02000352,Hackney 008,7.928232960090000,2.607408748630000,17.491120147299998,2,6806.370284829999946,762689.610441999975592,8.019458681980000
E02000353,Hackney 009,18.434091900999999,6.126621322280000,26.182543671600001,4,5957.580509630000051,558758.893475000048056,17.869580222300002
E02000354,Hackney 010,17.338650053500000,6.065414675540000,25.889467061000001,4,4695.446912559999873,793276.008813999942504,16.667362529199998
E02000355,Hackney 011,15.865437618200000,4.419365920190000,23.991110599700001,4,3929.566183120000005,656089.954972999985330,15.274982983799999
E02000356,Hackney 012,10.450805589900000,3.942267042000000,18.674418941999999,3,4119.514378959999704,403086.419766000006348,11.044101945400000
E02000357,Hackney 013,3.467444072460000,0.000000000000000,13.357153590299999,1b,6416.102024490000076,1522617.759289999958128,3.554378566520000
E02000358,Hackney 014,16.829713243200001,8.426253005610000,26.777261374100000,4,6897.670316689999709,616055.735430000000633,17.215149897900002
E02000359,Hackney 015,12.739926088800001,3.832398560180000,22.677366356299999,3,3954.909132400000090,436750.131791999971028,11.857139038800000
E02000360,Hackney 016,21.846100156799999,8.373643725919999,34.252872879900004,5,5514.815693339999598,546509.673529000021517,20.216274875300002
E02000361,Hackney 017,27.679080528699998,18.148707006599999,38.039867846000000,6a,6744.558805570000004,594389.213083000038750,27.539631210000000
E02000362,Hackney 018,10.964967006200000,2.859433771300000,20.915279639500000,3,5571.832051379999939,1295375.804199999896809,10.621049465600001
E02000363,Hackney 019,20.963476468900001,10.614200839900001,28.866120304799999,5,6859.818614290000369,596364.162471999996342,20.884602249400000
E02000364,Hackney 020,18.872196143400000,6.225265833460000,30.306020967100000,4,7754.405187309999747,664587.068265000008978,18.616504121399998
E02000366,Hackney 022,9.564379604180001,5.459591680960000,21.463067873699998,3,4913.699846069999694,643211.501428000046872,10.359936917600001
E02000367,Hackney 023,17.683151653500001,7.065277660980000,31.685219481099999,4,5078.785710430000108,739109.188234000001103,18.394457830499999
E02000368,Hackney 024,12.945135073299999,2.727339029190000,20.925913525100000,3,5799.311544770000182,634844.545051999972202,12.807387048600001
E02000369,Hackney 025,13.800563463700000,5.630956947040000,19.630936362300002,3,6582.678709279999566,650398.362804000033066,13.707147878000001
E02000370,Hackney 026,14.594265387700000,3.725244051570000,30.041293256500001,3,4360.989454489999844,488408.753832000016700,14.680991769700000
E02000372,Hammersmith and Fulham 001,9.059218466670000,0.000000000000000,39.763760979899999,3,9032.155870919999870,3440310.273089999798685,10.631073766400000
E02000373,Hammersmith and Fulham 002,15.434071991700000,3.415954246610000,22.857629492400001,3,3466.507889150000210,408159.062566999986302,13.470993946300000
E02000374,Hammersmith and Fulham 003,14.506626653900000,7.356731907110000,23.264940689900001,3,4520.176212690000284,496063.581891999987420,14.668439516599999
E02000375,Hammersmith and Fulham 004,35.156982654399997,8.367961946159999,52.223829488600003,6a,5411.457915730000423,748939.965567999985069,32.018441275400001
E02000376,Hammersmith and Fulham 005,15.340358475900000,10.963905777100001,44.761950809600002,5,3783.803294610000194,409910.849630000011530,22.466996731900000
E02000377,Hammersmith and Fulham 006,12.344166173700000,6.365393136960000,18.670142724200002,3,3931.857406489999903,443538.326876999984961,12.523976787500001
E02000378,Hammersmith and Fulham 007,34.697006974899999,11.031638578200001,49.364548117699997,6a,3144.925154279999788,294414.265654999995604,33.536197788999999
E02000379,Hammersmith and Fulham 008,11.019608596399999,3.193102646670000,18.301901438900000,3,5391.811165989999608,678755.651046999963000,11.109149358900000
E02000380,Hammersmith and Fulham 009,18.678911498100000,6.694852775000000,32.759791935899997,4,3697.438005330000124,352451.586093000019901,19.244020111600001
E02000381,Hammersmith and Fulham 010,24.460683958600001,3.114113992810000,43.721416327699998,5,4492.548770780000268,553175.170936999958940,23.997606482599998
E02000382,Hammersmith and Fulham 011,16.560702460800002,4.547114337620000,30.702747375500000,4,5165.051456260000123,679550.744311999995261,15.883247315900000
E02000383,Hammersmith and Fulham 012,26.073193361900000,9.308022562870001,43.171204183599997,6a,3916.291330879999805,600335.887819999945350,25.745036796099999
E02000384,Hammersmith and Fulham 013,36.705291609400000,2.946376203250000,53.441812848900000,6a,5387.305307790000370,837603.634813999990001,35.593162662899999
E02000385,Hammersmith and Fulham 014,22.263752975100001,12.410516337800001,33.034011242900000,5,6246.644403610000154,399614.991451999987476,22.347738004699998
E02000386,Hammersmith and Fulham 015,21.217346721799998,16.867598887900002,36.359278896900001,5,4771.393186649999734,437504.772651000006590,22.786882438500001
E02000387,Hammersmith and Fulham 016,19.934202342500001,8.967500551720001,28.366609869099999,4,4478.546723770000426,407865.754192000022158,17.836120614399999
E02000388,Hammersmith and Fulham 017,20.075908430100000,6.377344503820000,37.762022209400001,5,3641.993015259999993,531664.472138999961317,21.212511453499999
E02000389,Hammersmith and Fulham 018,9.555614875510001,5.126489038020000,39.094317271800001,3,5878.164858750000349,801893.011491999961436,12.659640342399999
E02000390,Hammersmith and Fulham 019,10.502108386600000,7.408349739310000,17.617518504200000,3,3900.049308459999793,347887.352633000002243,10.837760066300000
E02000391,Hammersmith and Fulham 020,18.429496216299999,8.680026965110001,24.565359433699999,4,5143.925255410000318,665262.606337000033818,17.639322571000001
E02000392,Hammersmith and Fulham 021,14.825981136499999,7.163192071870000,23.504014509800001,3,3574.545008189999862,553347.963467000052333,14.811568714600000
E02000393,Hammersmith and Fulham 022,9.965421113290001,6.228018721160000,24.643280998300000,3,3547.993929879999996,355922.262858000001870,10.974586480899999
E02000394,Hammersmith and Fulham 023,9.202877295570000,6.070405038200000,20.048980510900002,2,5347.162337579999985,813698.431634000036865,9.977681735910000
E02000395,Hammersmith and Fulham 024,15.469978924599999,1.234471558210000,37.679053024300003,4,6698.250724679999621,1197374.211210000095889,16.585155487600002
E02000396,Hammersmith and Fulham 025,7.929422371500000,1.309837162280000,16.656819199899999,2,5295.335981889999857,705596.489994999952614,8.047439123589999
E02000397,Haringey 001,20.048119065200002,9.096921647589999,37.292660288699999,4,4409.369969229999697,563897.403425000025891,19.407620863199998
E02000398,Haringey 002,8.212044982109999,0.000000000000000,16.482344338400001,2,6859.859515819999615,1191196.932689999928698,7.825727104890000
E02000400,Haringey 004,15.236731990599999,0.000000000000000,28.229082527500001,3,8165.290496689999600,1333797.612080000108108,13.384065986900000
E02000401,Haringey 005,9.780891052619999,2.268994731890000,14.434691958100000,2,4723.472609849999571,746842.144190000020899,9.145795470980000
E02000402,Haringey 006,9.115549285840000,0.000000000000000,18.162012833599999,2,5540.132231479999973,950670.358441999997012,9.449204081180000
E02000403,Haringey 007,15.969123994100000,2.650341483170000,48.842770711100002,4,5898.947842890000175,850896.856967000057921,18.610367147600002
E02000404,Haringey 008,11.556408913700000,4.406218895100000,33.878363960100003,3,3985.807142420000218,640952.069437999976799,14.472503456200000
E02000405,Haringey 009,6.966731856410000,0.000000000000000,22.022037549099998,2,9052.032441620000100,1782031.905229999916628,6.996543029540000
E02000406,Haringey 010,23.336847158200001,8.901314831970000,37.593822208399999,5,3076.106297809999887,458017.501955999992788,23.442983921700002
E02000407,Haringey 011,19.202813094900002,8.171212371350000,38.134081826799999,4,3953.065551640000194,522123.271306000009645,18.375673892999998
E02000408,Haringey 012,18.777480582199999,9.970260422320001,38.000172685599999,5,4898.998509330000161,517849.044937000027858,21.306159576900001
E02000409,Haringey 013,7.293207675310000,2.972766872510000,17.922371088300000,2,6343.820436560000417,694069.883871000027284,7.827818644980000
E02000410,Haringey 014,8.963734747100000,2.286262673540000,19.546633570000001,2,5859.060710570000083,752136.614626999944448,9.236217158600001
E02000411,Haringey 015,13.758643952200000,2.207903488550000,33.992122022300002,3,7476.609925380000277,1393582.982659999979660,14.622741433200000
E02000412,Haringey 016,33.172545133000000,6.218044564000000,52.156566945599998,6a,4381.602397849999761,771559.180275000049733,30.794247525300001
E02000413,Haringey 017,4.498935611870000,0.000000000000000,14.987964213900000,2,8327.139277379999839,1218967.971880000084639,5.342731594270000
E02000414,Haringey 018,7.194559597000000,3.367507413880000,25.580542267199998,3,3608.468622979999964,409336.986303000012413,10.207639776900001
E02000415,Haringey 019,15.865881116600001,2.537188157540000,52.441866188799999,4,4884.365426289999959,704097.367359000025317,18.492370395100000
E02000416,Haringey 020,8.823020887000000,0.000000000000000,20.437372165300001,2,5933.774829189999764,628532.537276000017300,8.953880721130000
E02000417,Haringey 021,7.893500579570000,0.000000000000000,16.866869729899999,2,6834.520444869999665,1059599.138800000073388,8.134677009000001
E02000418,Haringey 022,7.266248436970000,3.654928592660000,12.880634486300000,2,6589.531659260000197,713273.703332999954000,7.374464389490000
E02000419,Haringey 023,21.569160455399999,5.399294219680000,52.300101548800001,5,4827.852699469999607,642440.083514999947511,23.825871881600001
E02000420,Haringey 024,13.379156479600001,5.573715539070000,43.784740743800000,4,4928.938218649999726,577295.992028999957256,17.476684055300002
E02000421,Haringey 025,30.116294234900000,4.280100440270000,39.765373394199997,6a,5375.524778019999758,783891.615632000030018,27.895311447499999
E02000422,Haringey 026,9.385461638640001,5.147754022730000,29.472846255099999,3,4644.999017639999693,542438.720703999977559,10.933723406700000
E02000423,Haringey 027,11.112973368900001,3.746606958050000,34.353797879699997,3,4381.669266120000430,554940.739444999955595,12.034229638999999
E02000424,Haringey 028,8.638832229089999,0.000000000000000,16.300547281299998,2,4590.054226139999628,666188.214140000054613,8.642047869490000
E02000425,Haringey 029,15.438783237099999,0.000000000000000,32.277749782999997,3,3775.673936250000224,540908.866156999953091,14.713802908900000
E02000426,Haringey 030,6.539304740810000,0.000000000000000,20.811722558100001,2,8490.440065709999544,2229190.111779999919236,7.946435086780000
E02000427,Haringey 031,20.270327349300000,2.598377878770000,56.438241248600001,5,7145.812049410000327,1073815.064030000008643,21.720194796800001
E02000428,Haringey 032,11.918023305100000,0.000000000000000,24.892711184900001,3,4640.349450220000108,596740.538845999981277,12.014508987199999
E02000429,Haringey 033,7.259993600430000,1.974412350100000,15.871673617800001,2,5436.053853669999626,980849.095807999954559,7.766660600660000
E02000430,Haringey 034,10.194832146800000,4.207100127760000,30.840886877100001,3,6026.204501600000185,658122.034159000031650,10.288939605200000
E02000431,Haringey 035,16.317342944699998,2.873917026010000,23.785384421800000,4,3568.864350840000043,609088.224657000042498,15.534324886200000
E02000432,Haringey 036,11.207240677500000,5.436686055990000,52.996133253899998,4,4332.073316560000421,536150.563480000011623,18.246021100699998
E02000433,Harrow 001,2.324057824440000,0.000000000000000,17.645887465800001,1b,15325.387526000000435,6318055.660219999961555,2.921883018610000
E02000434,Harrow 002,6.249464813820000,0.000000000000000,25.371210201299998,2,7802.665305059999810,1962753.204210000112653,6.687131968550000
E02000435,Harrow 003,3.320943434460000,0.000000000000000,11.084934286999999,1b,8818.271053149999716,1806705.285720000043511,3.500681021570000
E02000436,Harrow 004,0.000000000000000,0.000000000000000,12.558608984499999,1a,16743.031043200000568,4721892.685200000181794,1.563709424640000
E02000437,Harrow 005,8.184090810690000,0.000000000000000,15.346386910800000,2,11007.184866300000067,1396669.909780000103638,7.897079722030000
E02000438,Harrow 006,6.946418211460000,0.000000000000000,11.556772556400000,2,11565.791873699999996,1751299.316829999908805,6.532106373850000
E02000439,Harrow 007,8.155408591780001,0.000000000000000,28.738453201199999,2,5908.585449139999582,1063505.520779999904335,8.612478466990000
E02000440,Harrow 008,4.251070020060000,0.000000000000000,11.444265468099999,1b,7774.733134119999704,1495151.894020000007004,4.704595988640000
E02000441,Harrow 009,1.925375941670000,0.000000000000000,14.209771592099999,1a,8752.711427529999128,2335922.245389999821782,2.490295351570000
E02000442,Harrow 010,6.104378217540000,0.000000000000000,19.847571090300001,2,8724.971484140000030,1139682.765709999948740,6.633570689910000
E02000443,Harrow 011,7.867529770000000,0.000000000000000,16.642733466399999,2,5097.700722090000454,978238.003610000014305,8.206894291310000
